

** [alpha] Launch Training on 20230806_1522
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "plot": true,
  "architecture": "SEGFORMER",
  "baseModel": "MITB2",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "early_stop": false,
  "patience": 50,
  "lr_scheduling": "wcos",
  "stepwise_scheduling": true,
  "lr": 0.0001,
  "optimizer": "AdamW",
  "decay_steps": 1.0,
  "warmup": 30,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n* SEGFORMER Model W/ MIT B2 Pretrained Wegiths\n* Optimize perf: AdamW is used. w/ lr=0.001\n",
  "numGPUs": 4,
  "isCompleted": false,
  "config": "Config/TRAIN_SEGFORMER_NEWDB_20230711_lr.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230806_1527 @20230806_1527 [EP 1/500] lr: 3.3333330975438002e-06, took: 263.79s (avg: 263.79s), ETA: 1d:12h:27m:17s [TRAIN] loss: 0.9908, iou: 0.0047, f1: 0.0092 [EVAL] loss: 0.9835, iou: 0.0083, f1: 0.0165
@20230806_2207 @20230806_2207 [EP 185/500] lr: 7.850249676266685e-05, took: 118.15s (avg: 118.15s), ETA: 0d:10h:19m:30s [TRAIN] loss: 0.1293, iou: 0.7774, f1: 0.8707 [EVAL] loss: 0.1629, iou: 0.7248, f1: 0.8371
@20230806_2209 @20230806_2209 [EP 186/500] lr: 7.824639033060521e-05, took: 118.17s (avg: 118.17s), ETA: 0d:10h:17m:32s [TRAIN] loss: 0.1283, iou: 0.7790, f1: 0.8717 [EVAL] loss: 0.1630, iou: 0.7246, f1: 0.8370
@20230806_2211 @20230806_2211 [EP 187/500] lr: 7.798918522894382e-05, took: 118.11s (avg: 118.11s), ETA: 0d:10h:15m:34s [TRAIN] loss: 0.1282, iou: 0.7791, f1: 0.8718 [EVAL] loss: 0.1628, iou: 0.7248, f1: 0.8372
@20230806_2213 @20230806_2213 [EP 188/500] lr: 7.773088873364031e-05, took: 118.32s (avg: 118.32s), ETA: 0d:10h:13m:36s [TRAIN] loss: 0.1280, iou: 0.7794, f1: 0.8720 [EVAL] loss: 0.1630, iou: 0.7246, f1: 0.8370
@20230806_2215 @20230806_2215 [EP 189/500] lr: 7.747153722448274e-05, took: 118.12s (avg: 118.12s), ETA: 0d:10h:11m:38s [TRAIN] loss: 0.1282, iou: 0.7792, f1: 0.8718 [EVAL] loss: 0.1631, iou: 0.7245, f1: 0.8369
@20230806_2217 @20230806_2217 [EP 190/500] lr: 7.721111614955589e-05, took: 118.51s (avg: 118.51s), ETA: 0d:10h:9m:40s [TRAIN] loss: 0.1282, iou: 0.7792, f1: 0.8718 [EVAL] loss: 0.1644, iou: 0.7225, f1: 0.8356
@20230806_2219 @20230806_2219 [EP 191/500] lr: 7.694963278481737e-05, took: 118.47s (avg: 118.47s), ETA: 0d:10h:7m:42s [TRAIN] loss: 0.1303, iou: 0.7759, f1: 0.8697 [EVAL] loss: 0.1668, iou: 0.7191, f1: 0.8332
@20230806_2221 @20230806_2221 [EP 192/500] lr: 7.668711623409763e-05, took: 118.23s (avg: 118.23s), ETA: 0d:10h:5m:44s [TRAIN] loss: 0.1284, iou: 0.7788, f1: 0.8716 [EVAL] loss: 0.1695, iou: 0.7151, f1: 0.8305
@20230806_2223 @20230806_2223 [EP 193/500] lr: 7.642355922143906e-05, took: 118.48s (avg: 118.48s), ETA: 0d:10h:3m:46s [TRAIN] loss: 0.1279, iou: 0.7797, f1: 0.8721 [EVAL] loss: 0.1699, iou: 0.7145, f1: 0.8301
@20230806_2225 @20230806_2225 [EP 194/500] lr: 7.615898357471451e-05, took: 118.08s (avg: 118.08s), ETA: 0d:10h:1m:48s [TRAIN] loss: 0.1274, iou: 0.7804, f1: 0.8726 [EVAL] loss: 0.1705, iou: 0.7136, f1: 0.8295
@20230806_2227 @20230806_2227 [EP 195/500] lr: 7.589339656988159e-05, took: 118.25s (avg: 118.25s), ETA: 0d:9h:59m:50s [TRAIN] loss: 0.1279, iou: 0.7797, f1: 0.8721 [EVAL] loss: 0.1692, iou: 0.7155, f1: 0.8308
@20230806_2229 @20230806_2229 [EP 196/500] lr: 7.562681275885552e-05, took: 118.27s (avg: 118.27s), ETA: 0d:9h:57m:52s [TRAIN] loss: 0.1275, iou: 0.7804, f1: 0.8725 [EVAL] loss: 0.1670, iou: 0.7188, f1: 0.8330
@20230806_2231 @20230806_2231 [EP 197/500] lr: 7.535923214163631e-05, took: 118.17s (avg: 118.17s), ETA: 0d:9h:55m:54s [TRAIN] loss: 0.1273, iou: 0.7807, f1: 0.8727 [EVAL] loss: 0.1663, iou: 0.7196, f1: 0.8337
@20230806_2233 @20230806_2233 [EP 198/500] lr: 7.509066927013919e-05, took: 118.38s (avg: 118.38s), ETA: 0d:9h:53m:56s [TRAIN] loss: 0.1272, iou: 0.7808, f1: 0.8728 [EVAL] loss: 0.1642, iou: 0.7227, f1: 0.8358
@20230806_2235 @20230806_2235 [EP 199/500] lr: 7.482113869627938e-05, took: 118.07s (avg: 118.07s), ETA: 0d:9h:51m:58s [TRAIN] loss: 0.1266, iou: 0.7817, f1: 0.8734 [EVAL] loss: 0.1638, iou: 0.7232, f1: 0.8362
@20230806_2237 @20230806_2237 [EP 200/500] lr: 7.45506476960145e-05, took: 118.43s (avg: 118.43s), ETA: 0d:9h:50m:0s [TRAIN] loss: 0.1266, iou: 0.7816, f1: 0.8734 [EVAL] loss: 0.1630, iou: 0.7244, f1: 0.8370
@20230806_2239 @20230806_2239 [EP 201/500] lr: 7.427919626934454e-05, took: 118.05s (avg: 118.05s), ETA: 0d:9h:48m:2s [TRAIN] loss: 0.1271, iou: 0.7810, f1: 0.8729 [EVAL] loss: 0.1627, iou: 0.7249, f1: 0.8373
@20230806_2241 @20230806_2241 [EP 202/500] lr: 7.400681352009997e-05, took: 118.11s (avg: 118.11s), ETA: 0d:9h:46m:4s [TRAIN] loss: 0.1268, iou: 0.7815, f1: 0.8732 [EVAL] loss: 0.1632, iou: 0.7241, f1: 0.8368
@20230806_2243 @20230806_2243 [EP 203/500] lr: 7.37335067242384e-05, took: 118.03s (avg: 118.03s), ETA: 0d:9h:44m:6s [TRAIN] loss: 0.1271, iou: 0.7810, f1: 0.8729 [EVAL] loss: 0.1628, iou: 0.7248, f1: 0.8372
@20230806_2245 @20230806_2245 [EP 204/500] lr: 7.345926860580221e-05, took: 118.23s (avg: 118.23s), ETA: 0d:9h:42m:8s [TRAIN] loss: 0.1279, iou: 0.7796, f1: 0.8721 [EVAL] loss: 0.1636, iou: 0.7235, f1: 0.8364
@20230806_2247 @20230806_2247 [EP 205/500] lr: 7.318412826862186e-05, took: 118.32s (avg: 118.32s), ETA: 0d:9h:40m:10s [TRAIN] loss: 0.1274, iou: 0.7805, f1: 0.8726 [EVAL] loss: 0.1627, iou: 0.7248, f1: 0.8373
@20230806_2249 @20230806_2249 [EP 206/500] lr: 7.290809298865497e-05, took: 118.23s (avg: 118.23s), ETA: 0d:9h:38m:12s [TRAIN] loss: 0.1277, iou: 0.7800, f1: 0.8723 [EVAL] loss: 0.1626, iou: 0.7251, f1: 0.8374
@20230806_2251 @20230806_2251 [EP 207/500] lr: 7.263117004185915e-05, took: 118.40s (avg: 118.40s), ETA: 0d:9h:36m:14s [TRAIN] loss: 0.1279, iou: 0.7797, f1: 0.8721 [EVAL] loss: 0.1625, iou: 0.7253, f1: 0.8375
@20230806_2253 @20230806_2253 [EP 208/500] lr: 7.235337398014963e-05, took: 117.90s (avg: 117.90s), ETA: 0d:9h:29m:24s [TRAIN] loss: 0.1268, iou: 0.7814, f1: 0.8732 [EVAL] loss: 0.1612, iou: 0.7274, f1: 0.8388
@20230806_2255 @20230806_2255 [EP 209/500] lr: 7.207471207948402e-05, took: 118.21s (avg: 118.21s), ETA: 0d:9h:32m:18s [TRAIN] loss: 0.1268, iou: 0.7813, f1: 0.8732 [EVAL] loss: 0.1616, iou: 0.7268, f1: 0.8384
@20230806_2257 @20230806_2257 [EP 210/500] lr: 7.179518433986232e-05, took: 118.30s (avg: 118.30s), ETA: 0d:9h:30m:20s [TRAIN] loss: 0.1293, iou: 0.7775, f1: 0.8707 [EVAL] loss: 0.1615, iou: 0.7270, f1: 0.8385
@20230806_2259 @20230806_2259 [EP 211/500] lr: 7.151483441703022e-05, took: 118.30s (avg: 118.30s), ETA: 0d:9h:28m:22s [TRAIN] loss: 0.1271, iou: 0.7809, f1: 0.8729 [EVAL] loss: 0.1607, iou: 0.7281, f1: 0.8393
@20230806_2301 @20230806_2301 [EP 212/500] lr: 7.123363320715725e-05, took: 118.49s (avg: 118.49s), ETA: 0d:9h:26m:24s [TRAIN] loss: 0.1260, iou: 0.7827, f1: 0.8740 [EVAL] loss: 0.1612, iou: 0.7275, f1: 0.8388
@20230806_2303 @20230806_2303 [EP 213/500] lr: 7.095162436598912e-05, took: 118.18s (avg: 118.18s), ETA: 0d:9h:24m:26s [TRAIN] loss: 0.1252, iou: 0.7839, f1: 0.8748 [EVAL] loss: 0.1624, iou: 0.7257, f1: 0.8376
@20230806_2305 @20230806_2305 [EP 214/500] lr: 7.066879334161058e-05, took: 118.14s (avg: 118.14s), ETA: 0d:9h:22m:28s [TRAIN] loss: 0.1246, iou: 0.7848, f1: 0.8754 [EVAL] loss: 0.1620, iou: 0.7263, f1: 0.8380
@20230806_2307 @20230806_2307 [EP 215/500] lr: 7.03851692378521e-05, took: 118.20s (avg: 118.20s), ETA: 0d:9h:20m:30s [TRAIN] loss: 0.1240, iou: 0.7858, f1: 0.8760 [EVAL] loss: 0.1618, iou: 0.7265, f1: 0.8382
@20230806_2309 @20230806_2309 [EP 216/500] lr: 7.010075205471367e-05, took: 118.46s (avg: 118.46s), ETA: 0d:9h:18m:32s [TRAIN] loss: 0.1238, iou: 0.7861, f1: 0.8762 [EVAL] loss: 0.1607, iou: 0.7281, f1: 0.8393
@20230806_2311 @20230806_2311 [EP 217/500] lr: 6.981555634411052e-05, took: 117.99s (avg: 117.99s), ETA: 0d:9h:11m:51s [TRAIN] loss: 0.1239, iou: 0.7860, f1: 0.8761 [EVAL] loss: 0.1605, iou: 0.7283, f1: 0.8395
@20230806_2313 @20230806_2313 [EP 218/500] lr: 6.952959665795788e-05, took: 118.28s (avg: 118.28s), ETA: 0d:9h:14m:36s [TRAIN] loss: 0.1234, iou: 0.7868, f1: 0.8766 [EVAL] loss: 0.1611, iou: 0.7274, f1: 0.8389
@20230806_2315 @20230806_2315 [EP 219/500] lr: 6.924288027221337e-05, took: 118.26s (avg: 118.26s), ETA: 0d:9h:12m:38s [TRAIN] loss: 0.1233, iou: 0.7870, f1: 0.8767 [EVAL] loss: 0.1604, iou: 0.7285, f1: 0.8396
@20230806_2317 @20230806_2317 [EP 220/500] lr: 6.895542173879221e-05, took: 118.36s (avg: 118.36s), ETA: 0d:9h:10m:40s [TRAIN] loss: 0.1231, iou: 0.7873, f1: 0.8769 [EVAL] loss: 0.1604, iou: 0.7285, f1: 0.8396
@20230806_2319 @20230806_2319 [EP 221/500] lr: 6.866722833365202e-05, took: 118.32s (avg: 118.32s), ETA: 0d:9h:8m:42s [TRAIN] loss: 0.1231, iou: 0.7873, f1: 0.8769 [EVAL] loss: 0.1602, iou: 0.7289, f1: 0.8398
@20230806_2321 @20230806_2321 [EP 222/500] lr: 6.837830733275041e-05, took: 118.43s (avg: 118.43s), ETA: 0d:9h:6m:44s [TRAIN] loss: 0.1247, iou: 0.7847, f1: 0.8753 [EVAL] loss: 0.1625, iou: 0.7252, f1: 0.8375
@20230806_2323 @20230806_2323 [EP 223/500] lr: 6.808867328800261e-05, took: 118.84s (avg: 118.84s), ETA: 0d:9h:4m:46s [TRAIN] loss: 0.1253, iou: 0.7838, f1: 0.8747 [EVAL] loss: 0.1604, iou: 0.7284, f1: 0.8396
@20230806_2325 @20230806_2325 [EP 224/500] lr: 6.779834802728146e-05, took: 118.15s (avg: 118.15s), ETA: 0d:9h:2m:48s [TRAIN] loss: 0.1240, iou: 0.7858, f1: 0.8760 [EVAL] loss: 0.1605, iou: 0.7283, f1: 0.8395
@20230806_2327 @20230806_2327 [EP 225/500] lr: 6.750733882654458e-05, took: 118.20s (avg: 118.20s), ETA: 0d:9h:0m:50s [TRAIN] loss: 0.1239, iou: 0.7860, f1: 0.8761 [EVAL] loss: 0.1609, iou: 0.7278, f1: 0.8391
@20230806_2329 @20230806_2329 [EP 226/500] lr: 6.721563840983436e-05, took: 118.24s (avg: 118.24s), ETA: 0d:8h:58m:52s [TRAIN] loss: 0.1241, iou: 0.7858, f1: 0.8759 [EVAL] loss: 0.1606, iou: 0.7283, f1: 0.8394
@20230806_2331 @20230806_2331 [EP 227/500] lr: 6.692327588098124e-05, took: 118.08s (avg: 118.08s), ETA: 0d:8h:56m:54s [TRAIN] loss: 0.1243, iou: 0.7853, f1: 0.8757 [EVAL] loss: 0.1607, iou: 0.7280, f1: 0.8393
@20230806_2333 @20230806_2333 [EP 228/500] lr: 6.663026579190046e-05, took: 118.08s (avg: 118.08s), ETA: 0d:8h:54m:56s [TRAIN] loss: 0.1250, iou: 0.7844, f1: 0.8750 [EVAL] loss: 0.1623, iou: 0.7257, f1: 0.8377
@20230806_2335 @20230806_2335 [EP 229/500] lr: 6.63366008666344e-05, took: 118.34s (avg: 118.34s), ETA: 0d:8h:52m:58s [TRAIN] loss: 0.1254, iou: 0.7836, f1: 0.8746 [EVAL] loss: 0.1642, iou: 0.7227, f1: 0.8358
@20230806_2337 @20230806_2337 [EP 230/500] lr: 6.604231020901352e-05, took: 118.13s (avg: 118.13s), ETA: 0d:8h:51m:0s [TRAIN] loss: 0.1256, iou: 0.7833, f1: 0.8744 [EVAL] loss: 0.1637, iou: 0.7235, f1: 0.8363
@20230806_2339 @20230806_2339 [EP 231/500] lr: 6.574740109499544e-05, took: 118.27s (avg: 118.27s), ETA: 0d:8h:49m:2s [TRAIN] loss: 0.1254, iou: 0.7837, f1: 0.8746 [EVAL] loss: 0.1627, iou: 0.7250, f1: 0.8373
@20230806_2341 @20230806_2341 [EP 232/500] lr: 6.545187352458015e-05, took: 118.28s (avg: 118.28s), ETA: 0d:8h:47m:4s [TRAIN] loss: 0.1247, iou: 0.7847, f1: 0.8753 [EVAL] loss: 0.1610, iou: 0.7276, f1: 0.8390
@20230806_2343 @20230806_2343 [EP 233/500] lr: 6.515575660159811e-05, took: 118.15s (avg: 118.15s), ETA: 0d:8h:45m:6s [TRAIN] loss: 0.1242, iou: 0.7855, f1: 0.8758 [EVAL] loss: 0.1613, iou: 0.7271, f1: 0.8387
@20230806_2345 @20230806_2345 [EP 234/500] lr: 6.485905032604933e-05, took: 118.20s (avg: 118.20s), ETA: 0d:8h:43m:8s [TRAIN] loss: 0.1233, iou: 0.7870, f1: 0.8767 [EVAL] loss: 0.1601, iou: 0.7290, f1: 0.8399
@20230806_2347 @20230806_2347 [EP 235/500] lr: 6.456176197389141e-05, took: 118.45s (avg: 118.45s), ETA: 0d:8h:41m:10s [TRAIN] loss: 0.1228, iou: 0.7878, f1: 0.8772 [EVAL] loss: 0.1609, iou: 0.7278, f1: 0.8391
@20230806_2349 @20230806_2349 [EP 236/500] lr: 6.426392064895481e-05, took: 118.15s (avg: 118.15s), ETA: 0d:8h:39m:12s [TRAIN] loss: 0.1227, iou: 0.7880, f1: 0.8773 [EVAL] loss: 0.1613, iou: 0.7273, f1: 0.8387
@20230806_2351 @20230806_2351 [EP 237/500] lr: 6.396552635123953e-05, took: 118.16s (avg: 118.16s), ETA: 0d:8h:37m:14s [TRAIN] loss: 0.1225, iou: 0.7883, f1: 0.8775 [EVAL] loss: 0.1615, iou: 0.7270, f1: 0.8385
@20230806_2353 @20230806_2353 [EP 238/500] lr: 6.366658635670319e-05, took: 118.29s (avg: 118.29s), ETA: 0d:8h:35m:16s [TRAIN] loss: 0.1222, iou: 0.7887, f1: 0.8778 [EVAL] loss: 0.1626, iou: 0.7255, f1: 0.8374
@20230806_2355 @20230806_2355 [EP 239/500] lr: 6.336712249321863e-05, took: 118.26s (avg: 118.26s), ETA: 0d:8h:33m:18s [TRAIN] loss: 0.1221, iou: 0.7890, f1: 0.8779 [EVAL] loss: 0.1633, iou: 0.7245, f1: 0.8367
@20230806_2357 @20230806_2357 [EP 240/500] lr: 6.306713476078585e-05, took: 118.23s (avg: 118.23s), ETA: 0d:8h:31m:20s [TRAIN] loss: 0.1217, iou: 0.7896, f1: 0.8783 [EVAL] loss: 0.1634, iou: 0.7242, f1: 0.8366
@20230806_2359 @20230806_2359 [EP 241/500] lr: 6.276664498727769e-05, took: 118.05s (avg: 118.05s), ETA: 0d:8h:29m:22s [TRAIN] loss: 0.1220, iou: 0.7891, f1: 0.8780 [EVAL] loss: 0.1627, iou: 0.7252, f1: 0.8373
@20230807_0001 @20230807_0001 [EP 242/500] lr: 6.246566772460938e-05, took: 118.10s (avg: 118.10s), ETA: 0d:8h:27m:24s [TRAIN] loss: 0.1220, iou: 0.7890, f1: 0.8780 [EVAL] loss: 0.1612, iou: 0.7274, f1: 0.8388
@20230807_0003 @20230807_0003 [EP 243/500] lr: 6.21641956968233e-05, took: 118.40s (avg: 118.40s), ETA: 0d:8h:25m:26s [TRAIN] loss: 0.1225, iou: 0.7883, f1: 0.8775 [EVAL] loss: 0.1606, iou: 0.7283, f1: 0.8394
@20230807_0005 @20230807_0005 [EP 244/500] lr: 6.186225800774992e-05, took: 118.11s (avg: 118.11s), ETA: 0d:8h:23m:28s [TRAIN] loss: 0.1228, iou: 0.7878, f1: 0.8772 [EVAL] loss: 0.1604, iou: 0.7285, f1: 0.8396
@20230807_0007 @20230807_0007 [EP 245/500] lr: 6.155986920930445e-05, took: 118.19s (avg: 118.19s), ETA: 0d:8h:21m:30s [TRAIN] loss: 0.1233, iou: 0.7871, f1: 0.8767 [EVAL] loss: 0.1613, iou: 0.7271, f1: 0.8387
@20230807_0009 @20230807_0009 [EP 246/500] lr: 6.12570220255293e-05, took: 118.13s (avg: 118.13s), ETA: 0d:8h:19m:32s [TRAIN] loss: 0.1239, iou: 0.7861, f1: 0.8761 [EVAL] loss: 0.1621, iou: 0.7259, f1: 0.8379
@20230807_0011 @20230807_0011 [EP 247/500] lr: 6.0953741922276095e-05, took: 118.09s (avg: 118.09s), ETA: 0d:8h:17m:34s [TRAIN] loss: 0.1236, iou: 0.7865, f1: 0.8764 [EVAL] loss: 0.1620, iou: 0.7259, f1: 0.8380
@20230807_0013 @20230807_0013 [EP 248/500] lr: 6.0650036175502464e-05, took: 118.11s (avg: 118.11s), ETA: 0d:8h:15m:36s [TRAIN] loss: 0.1233, iou: 0.7871, f1: 0.8767 [EVAL] loss: 0.1618, iou: 0.7263, f1: 0.8382
@20230807_0015 @20230807_0015 [EP 249/500] lr: 6.034592297510244e-05, took: 118.15s (avg: 118.15s), ETA: 0d:8h:13m:38s [TRAIN] loss: 0.1226, iou: 0.7880, f1: 0.8774 [EVAL] loss: 0.1607, iou: 0.7280, f1: 0.8393
@20230807_0017 @20230807_0017 [EP 250/500] lr: 6.0041409597033635e-05, took: 118.27s (avg: 118.27s), ETA: 0d:8h:11m:40s [TRAIN] loss: 0.1219, iou: 0.7893, f1: 0.8781 [EVAL] loss: 0.1603, iou: 0.7287, f1: 0.8397
@20230807_0019 @20230807_0019 [EP 251/500] lr: 5.973650695523247e-05, took: 118.16s (avg: 118.16s), ETA: 0d:8h:9m:42s [TRAIN] loss: 0.1211, iou: 0.7905, f1: 0.8789 [EVAL] loss: 0.1610, iou: 0.7278, f1: 0.8390
@20230807_0021 @20230807_0021 [EP 252/500] lr: 5.943122232565656e-05, took: 119.23s (avg: 119.23s), ETA: 0d:8h:11m:52s [TRAIN] loss: 0.1204, iou: 0.7917, f1: 0.8796 [EVAL] loss: 0.1598, iou: 0.7296, f1: 0.8402
@20230807_0023 @20230807_0023 [EP 253/500] lr: 5.912557753617875e-05, took: 118.12s (avg: 118.12s), ETA: 0d:8h:5m:46s [TRAIN] loss: 0.1196, iou: 0.7929, f1: 0.8804 [EVAL] loss: 0.1594, iou: 0.7301, f1: 0.8406
@20230807_0025 @20230807_0025 [EP 254/500] lr: 5.8819579862756655e-05, took: 118.30s (avg: 118.30s), ETA: 0d:8h:3m:48s [TRAIN] loss: 0.1191, iou: 0.7937, f1: 0.8809 [EVAL] loss: 0.1604, iou: 0.7287, f1: 0.8396
@20230807_0027 @20230807_0027 [EP 255/500] lr: 5.851324021932669e-05, took: 118.76s (avg: 118.76s), ETA: 0d:8h:1m:50s [TRAIN] loss: 0.1190, iou: 0.7939, f1: 0.8810 [EVAL] loss: 0.1598, iou: 0.7295, f1: 0.8402
@20230807_0029 @20230807_0029 [EP 256/500] lr: 5.820656951982528e-05, took: 118.43s (avg: 118.43s), ETA: 0d:7h:59m:52s [TRAIN] loss: 0.1188, iou: 0.7943, f1: 0.8812 [EVAL] loss: 0.1597, iou: 0.7296, f1: 0.8403
@20230807_0031 @20230807_0031 [EP 257/500] lr: 5.789958231616765e-05, took: 118.44s (avg: 118.44s), ETA: 0d:7h:57m:54s [TRAIN] loss: 0.1187, iou: 0.7944, f1: 0.8813 [EVAL] loss: 0.1597, iou: 0.7297, f1: 0.8403
@20230807_0033 @20230807_0033 [EP 258/500] lr: 5.759228952229023e-05, took: 118.60s (avg: 118.60s), ETA: 0d:7h:55m:56s [TRAIN] loss: 0.1189, iou: 0.7942, f1: 0.8812 [EVAL] loss: 0.1595, iou: 0.7300, f1: 0.8405
@20230807_0035 @20230807_0035 [EP 259/500] lr: 5.7284698414150625e-05, took: 118.32s (avg: 118.32s), ETA: 0d:7h:53m:58s [TRAIN] loss: 0.1187, iou: 0.7945, f1: 0.8813 [EVAL] loss: 0.1593, iou: 0.7303, f1: 0.8407
@20230807_0037 @20230807_0037 [EP 260/500] lr: 5.697683081962168e-05, took: 118.50s (avg: 118.50s), ETA: 0d:7h:52m:0s [TRAIN] loss: 0.1183, iou: 0.7951, f1: 0.8817 [EVAL] loss: 0.1601, iou: 0.7291, f1: 0.8399
@20230807_0039 @20230807_0039 [EP 261/500] lr: 5.666869765263982e-05, took: 118.62s (avg: 118.62s), ETA: 0d:7h:50m:2s [TRAIN] loss: 0.1187, iou: 0.7945, f1: 0.8813 [EVAL] loss: 0.1596, iou: 0.7298, f1: 0.8404
@20230807_0041 @20230807_0041 [EP 262/500] lr: 5.6360295275226235e-05, took: 118.04s (avg: 118.04s), ETA: 0d:7h:48m:4s [TRAIN] loss: 0.1185, iou: 0.7948, f1: 0.8815 [EVAL] loss: 0.1597, iou: 0.7296, f1: 0.8403
@20230807_0043 @20230807_0043 [EP 263/500] lr: 5.605165279121138e-05, took: 118.44s (avg: 118.44s), ETA: 0d:7h:46m:6s [TRAIN] loss: 0.1187, iou: 0.7945, f1: 0.8813 [EVAL] loss: 0.1600, iou: 0.7291, f1: 0.8400
@20230807_0045 @20230807_0045 [EP 264/500] lr: 5.574278111453168e-05, took: 118.30s (avg: 118.30s), ETA: 0d:7h:44m:8s [TRAIN] loss: 0.1189, iou: 0.7941, f1: 0.8811 [EVAL] loss: 0.1617, iou: 0.7267, f1: 0.8383
@20230807_0047 @20230807_0047 [EP 265/500] lr: 5.5433676607208326e-05, took: 118.25s (avg: 118.25s), ETA: 0d:7h:42m:10s [TRAIN] loss: 0.1195, iou: 0.7931, f1: 0.8805 [EVAL] loss: 0.1623, iou: 0.7256, f1: 0.8377
@20230807_0049 @20230807_0049 [EP 266/500] lr: 5.512436473509297e-05, took: 118.34s (avg: 118.34s), ETA: 0d:7h:40m:12s [TRAIN] loss: 0.1198, iou: 0.7927, f1: 0.8802 [EVAL] loss: 0.1630, iou: 0.7248, f1: 0.8370
@20230807_0051 @20230807_0051 [EP 267/500] lr: 5.481486005010083e-05, took: 118.16s (avg: 118.16s), ETA: 0d:7h:38m:14s [TRAIN] loss: 0.1203, iou: 0.7918, f1: 0.8797 [EVAL] loss: 0.1627, iou: 0.7253, f1: 0.8373
@20230807_0053 @20230807_0053 [EP 268/500] lr: 5.450516255223192e-05, took: 118.37s (avg: 118.37s), ETA: 0d:7h:36m:16s [TRAIN] loss: 0.1203, iou: 0.7918, f1: 0.8797 [EVAL] loss: 0.1650, iou: 0.7218, f1: 0.8350
@20230807_0055 @20230807_0055 [EP 269/500] lr: 5.419529406935908e-05, took: 118.03s (avg: 118.03s), ETA: 0d:7h:34m:18s [TRAIN] loss: 0.1206, iou: 0.7914, f1: 0.8794 [EVAL] loss: 0.1660, iou: 0.7203, f1: 0.8340
@20230807_0057 @20230807_0057 [EP 270/500] lr: 5.388526915339753e-05, took: 118.23s (avg: 118.23s), ETA: 0d:7h:32m:20s [TRAIN] loss: 0.1206, iou: 0.7914, f1: 0.8794 [EVAL] loss: 0.1648, iou: 0.7219, f1: 0.8352
@20230807_0059 @20230807_0059 [EP 271/500] lr: 5.357508052838966e-05, took: 118.62s (avg: 118.62s), ETA: 0d:7h:30m:22s [TRAIN] loss: 0.1202, iou: 0.7920, f1: 0.8798 [EVAL] loss: 0.1649, iou: 0.7219, f1: 0.8351
@20230807_0101 @20230807_0101 [EP 272/500] lr: 5.3264764574123546e-05, took: 118.16s (avg: 118.16s), ETA: 0d:7h:28m:24s [TRAIN] loss: 0.1197, iou: 0.7928, f1: 0.8803 [EVAL] loss: 0.1639, iou: 0.7231, f1: 0.8361
@20230807_0103 @20230807_0103 [EP 273/500] lr: 5.295432129059918e-05, took: 118.07s (avg: 118.07s), ETA: 0d:7h:26m:26s [TRAIN] loss: 0.1195, iou: 0.7931, f1: 0.8805 [EVAL] loss: 0.1625, iou: 0.7253, f1: 0.8375
@20230807_0105 @20230807_0105 [EP 274/500] lr: 5.2643757953774184e-05, took: 118.10s (avg: 118.10s), ETA: 0d:7h:24m:28s [TRAIN] loss: 0.1190, iou: 0.7940, f1: 0.8810 [EVAL] loss: 0.1618, iou: 0.7263, f1: 0.8382
@20230807_0107 @20230807_0107 [EP 275/500] lr: 5.233309275354259e-05, took: 118.01s (avg: 118.01s), ETA: 0d:7h:22m:30s [TRAIN] loss: 0.1182, iou: 0.7952, f1: 0.8818 [EVAL] loss: 0.1593, iou: 0.7301, f1: 0.8407
@20230807_0109 @20230807_0109 [EP 276/500] lr: 5.202234387979843e-05, took: 118.06s (avg: 118.06s), ETA: 0d:7h:20m:32s [TRAIN] loss: 0.1180, iou: 0.7956, f1: 0.8820 [EVAL] loss: 0.1596, iou: 0.7299, f1: 0.8404
@20230807_0111 @20230807_0111 [EP 277/500] lr: 5.171151497052051e-05, took: 118.17s (avg: 118.17s), ETA: 0d:7h:18m:34s [TRAIN] loss: 0.1179, iou: 0.7958, f1: 0.8821 [EVAL] loss: 0.1587, iou: 0.7312, f1: 0.8413
@20230807_0113 @20230807_0113 [EP 278/500] lr: 5.1400613301666453e-05, took: 118.47s (avg: 118.47s), ETA: 0d:7h:16m:36s [TRAIN] loss: 0.1176, iou: 0.7962, f1: 0.8824 [EVAL] loss: 0.1587, iou: 0.7312, f1: 0.8413
